NoDossier;DateYMD;Idx;Operator;Band width;Avg value;Avg unit;
PM/EM/011;20190607;8;ORANGE;"1805,0 MHz-1830,0 MHz";37,27;mV/m
PM/EM/011;20190607;9;TANGO;"1830,0 MHz-1855,0 MHz";20,11;mV/m
PM/EM/011;20190607;10;POST;"1855,0 MHz-1880,0 MHz";45,09;mV/m
PM/EM/011;20190607;11;POST;"2110,3 MHz-2125,3 MHz";41,12;mV/m
PM/EM/011;20190607;12;ORANGE;"2125,3 MHz-2140,1 MHz";34,28;mV/m
PM/EM/011;20190607;13;TANGO;"2140,1 MHz-2154,9 MHz";21,20;mV/m
PM/EM/011;20190607;14;POST;"2620,0 MHz-2640,0 MHz";<16,89;mV/m
PM/EM/011;20190607;15;ORANGE;"2640,0 MHz-2660,0 MHz";<17,07;mV/m
PM/EM/011;20190607;16;TANGO;"2660,0 MHz-2680,0 MHz";<17,25;mV/m
PM/EM/011;20190607;;#Others;"-";<92,62;mV/m
PM/EM/011;20190607;;#Total;"-";284,4;mV/m
PM/EM/012;20180914;0;POST;"791,0 MHz-801,0 MHz";75,34;mV/m
PM/EM/012;20180914;1;TANGO;"801,0 MHz-811,0 MHz";86,08;mV/m
PM/EM/012;20180914;2;ORANGE;"811,0 MHz-821,0 MHz";53,46;mV/m
PM/EM/012;20180914;3;ORANGE;"925,1 MHz-934,9 MHz";173,3;mV/m
PM/EM/012;20180914;4;POST;"935,1 MHz-939,7 MHz";84,04;mV/m
PM/EM/012;20180914;5;TANGO;"940,1 MHz-944,7 MHz";<3,663;mV/m
PM/EM/012;20180914;6;POST;"944,9 MHz-952,3 MHz";64,09;mV/m
PM/EM/012;20180914;7;TANGO;"952,5 MHz-959,9 MHz";139,7;mV/m
PM/EM/012;20180914;8;ORANGE;"1805,0 MHz-1830,0 MHz";75,08;mV/m
PM/EM/012;20180914;9;TANGO;"1830,0 MHz-1855,0 MHz";<9,146;mV/m
PM/EM/012;20180914;10;POST;"1855,0 MHz-1880,0 MHz";<9,351;mV/m
PM/EM/012;20180914;11;POST;"2110,3 MHz-2125,3 MHz";52,62;mV/m
PM/EM/012;20180914;12;ORANGE;"2125,3 MHz-2140,1 MHz";101;mV/m
PM/EM/012;20180914;13;TANGO;"2140,1 MHz-2154,9 MHz";92,08;mV/m
PM/EM/012;20180914;14;POST;"2620,0 MHz-2640,0 MHz";<17,74;mV/m
PM/EM/012;20180914;15;ORANGE;"2640,0 MHz-2660,0 MHz";<17,89;mV/m
PM/EM/012;20180914;16;TANGO;"2660,0 MHz-2680,0 MHz";<18,04;mV/m
PM/EM/012;20180914;;#Others;"-";130,2;mV/m
PM/EM/012;20180914;;#Total;"-";347,8;mV/m
PM/EM/013;20191016;0;POST;"791,0 MHz-801,0 MHz";41,51;mV/m
PM/EM/013;20191016;1;TANGO;"801,0 MHz-811,0 MHz";102,5;mV/m
PM/EM/013;20191016;2;ORANGE;"811,0 MHz-821,0 MHz";18,80;mV/m
PM/EM/013;20191016;3;ORANGE;"925,1 MHz-934,9 MHz";58,01;mV/m
PM/EM/013;20191016;4;POST;"935,1 MHz-939,7 MHz";30,63;mV/m
PM/EM/013;20191016;5;TANGO;"940,1 MHz-944,7 MHz";29,37;mV/m
PM/EM/013;20191016;6;POST;"944,9 MHz-952,3 MHz";47,11;mV/m
PM/EM/013;20191016;7;TANGO;"952,5 MHz-959,9 MHz";127,3;mV/m
PM/EM/013;20191016;8;ORANGE;"1805,0 MHz-1830,0 MHz";42,84;mV/m
PM/EM/013;20191016;9;TANGO;"1830,0 MHz-1855,0 MHz";17,35;mV/m
PM/EM/013;20191016;10;POST;"1855,0 MHz-1880,0 MHz";19,06;mV/m
PM/EM/013;20191016;11;POST;"2110,3 MHz-2125,3 MHz";13,93;mV/m
PM/EM/013;20191016;12;ORANGE;"2125,3 MHz-2140,1 MHz";24,04;mV/m
PM/EM/013;20191016;13;TANGO;"2140,1 MHz-2154,9 MHz";241,2;mV/m
PM/EM/013;20191016;14;POST;"2620,0 MHz-2640,0 MHz";<18,19;mV/m
PM/EM/013;20191016;15;ORANGE;"2640,0 MHz-2660,0 MHz";<18,33;mV/m
PM/EM/013;20191016;16;TANGO;"2660,0 MHz-2680,0 MHz";<18,47;mV/m
PM/EM/013;20191016;;#Others;"-";<95,61;mV/m
PM/EM/013;20191016;;#Total;"-";316,9;mV/m
PM/EM/015;20181123;0;POST;"791,0 MHz-801,0 MHz";106,3;mV/m
PM/EM/015;20181123;1;TANGO;"801,0 MHz-811,0 MHz";<5,848;mV/m
PM/EM/015;20181123;2;ORANGE;"811,0 MHz-821,0 MHz";<5,818;mV/m
PM/EM/015;20181123;3;ORANGE;"925,1 MHz-934,9 MHz";<5,395;mV/m
PM/EM/015;20181123;4;POST;"935,1 MHz-939,7 MHz";<3,676;mV/m
PM/EM/015;20181123;5;TANGO;"940,1 MHz-944,7 MHz";<3,663;mV/m
PM/EM/015;20181123;6;POST;"944,9 MHz-952,3 MHz";100,1;mV/m
PM/EM/015;20181123;7;TANGO;"952,5 MHz-959,9 MHz";<4,599;mV/m
PM/EM/015;20181123;8;ORANGE;"1805,0 MHz-1830,0 MHz";<8,946;mV/m
PM/EM/015;20181123;9;TANGO;"1830,0 MHz-1855,0 MHz";<9,146;mV/m
PM/EM/015;20181123;10;POST;"1855,0 MHz-1880,0 MHz";<9,351;mV/m
PM/EM/015;20181123;11;POST;"2110,3 MHz-2125,3 MHz";<9,644;mV/m
PM/EM/015;20181123;12;ORANGE;"2125,3 MHz-2140,1 MHz";<9,787;mV/m
PM/EM/015;20181123;13;TANGO;"2140,1 MHz-2154,9 MHz";<9,997;mV/m
PM/EM/015;20181123;14;POST;"2620,0 MHz-2640,0 MHz";<17,74;mV/m
PM/EM/015;20181123;15;ORANGE;"2640,0 MHz-2660,0 MHz";<17,89;mV/m
PM/EM/015;20181123;16;TANGO;"2660,0 MHz-2680,0 MHz";<18,04;mV/m
PM/EM/015;20181123;;#Others;"-";347,1;mV/m
PM/EM/015;20181123;;#Total;"-";377,2;mV/m
PM/EM/016;20200317;0;POST;"791,0 MHz-801,0 MHz";<5,905;mV/m
PM/EM/016;20200317;1;TANGO;"801,0 MHz-811,0 MHz";51,63;mV/m
PM/EM/016;20200317;2;ORANGE;"811,0 MHz-821,0 MHz";33,96;mV/m
PM/EM/016;20200317;3;ORANGE;"925,1 MHz-934,9 MHz";47,49;mV/m
PM/EM/016;20200317;4;POST;"935,1 MHz-939,7 MHz";<3,470;mV/m
